time 2020-10-30 16:54:57
robNum  20
taskNum  10
comp_threshold  0
rob2taskDisMat  95.25754563287887 95.69221493935649 57.723478758647246 32.55764119219941 76.53757247260981 76.32168761236873 36.069377593742864 98.37174391053561 56.60388679233962 54.405882034941776 95.25754563287887 95.69221493935649 57.723478758647246 32.55764119219941 76.53757247260981 76.32168761236873 36.069377593742864 98.37174391053561 56.60388679233962 54.405882034941776 95.25754563287887 95.69221493935649 57.723478758647246 32.55764119219941 76.53757247260981 76.32168761236873 36.069377593742864 98.37174391053561 56.60388679233962 54.405882034941776 95.25754563287887 95.69221493935649 57.723478758647246 32.55764119219941 76.53757247260981 76.32168761236873 36.069377593742864 98.37174391053561 56.60388679233962 54.405882034941776 95.25754563287887 95.69221493935649 57.723478758647246 32.55764119219941 76.53757247260981 76.32168761236873 36.069377593742864 98.37174391053561 56.60388679233962 54.405882034941776 95.25754563287887 95.69221493935649 57.723478758647246 32.55764119219941 76.53757247260981 76.32168761236873 36.069377593742864 98.37174391053561 56.60388679233962 54.405882034941776 95.25754563287887 95.69221493935649 57.723478758647246 32.55764119219941 76.53757247260981 76.32168761236873 36.069377593742864 98.37174391053561 56.60388679233962 54.405882034941776 95.25754563287887 95.69221493935649 57.723478758647246 32.55764119219941 76.53757247260981 76.32168761236873 36.069377593742864 98.37174391053561 56.60388679233962 54.405882034941776 95.25754563287887 95.69221493935649 57.723478758647246 32.55764119219941 76.53757247260981 76.32168761236873 36.069377593742864 98.37174391053561 56.60388679233962 54.405882034941776 95.25754563287887 95.69221493935649 57.723478758647246 32.55764119219941 76.53757247260981 76.32168761236873 36.069377593742864 98.37174391053561 56.60388679233962 54.405882034941776 95.25754563287887 95.69221493935649 57.723478758647246 32.55764119219941 76.53757247260981 76.32168761236873 36.069377593742864 98.37174391053561 56.60388679233962 54.405882034941776 95.25754563287887 95.69221493935649 57.723478758647246 32.55764119219941 76.53757247260981 76.32168761236873 36.069377593742864 98.37174391053561 56.60388679233962 54.405882034941776 95.25754563287887 95.69221493935649 57.723478758647246 32.55764119219941 76.53757247260981 76.32168761236873 36.069377593742864 98.37174391053561 56.60388679233962 54.405882034941776 95.25754563287887 95.69221493935649 57.723478758647246 32.55764119219941 76.53757247260981 76.32168761236873 36.069377593742864 98.37174391053561 56.60388679233962 54.405882034941776 95.25754563287887 95.69221493935649 57.723478758647246 32.55764119219941 76.53757247260981 76.32168761236873 36.069377593742864 98.37174391053561 56.60388679233962 54.405882034941776 95.25754563287887 95.69221493935649 57.723478758647246 32.55764119219941 76.53757247260981 76.32168761236873 36.069377593742864 98.37174391053561 56.60388679233962 54.405882034941776 95.25754563287887 95.69221493935649 57.723478758647246 32.55764119219941 76.53757247260981 76.32168761236873 36.069377593742864 98.37174391053561 56.60388679233962 54.405882034941776 95.25754563287887 95.69221493935649 57.723478758647246 32.55764119219941 76.53757247260981 76.32168761236873 36.069377593742864 98.37174391053561 56.60388679233962 54.405882034941776 95.25754563287887 95.69221493935649 57.723478758647246 32.55764119219941 76.53757247260981 76.32168761236873 36.069377593742864 98.37174391053561 56.60388679233962 54.405882034941776 95.25754563287887 95.69221493935649 57.723478758647246 32.55764119219941 76.53757247260981 76.32168761236873 36.069377593742864 98.37174391053561 56.60388679233962 54.405882034941776
taskDisMat  0.0 47.50789408087881 41.012193308819754 64.63745044476924 18.973665961010276 20.223748416156685 62.36184731067546 75.7429864739964 55.226805085936306 42.44997055358225 47.50789408087881 0.0 65.03076195155643 76.24303246854758 43.965895873961216 40.52159917870962 60.41522986797286 29.154759474226502 39.20459156782532 48.05205510693585 41.012193308819754 65.03076195155643 0.0 25.298221281347036 25.495097567963924 27.51363298439521 33.24154027718932 84.43340571124678 42.80186911806539 21.633307652783937 64.63745044476924 76.24303246854758 25.298221281347036 0.0 46.75467891024384 47.38143096192854 21.18962010041709 88.05112151472007 42.04759208325728 28.635642126552707 18.973665961010276 43.965895873961216 25.495097567963924 46.75467891024384 0.0 3.605551275463989 43.41658669218482 68.5054742338158 38.600518131237564 23.53720459187964 20.223748416156685 40.52159917870962 27.51363298439521 47.38143096192854 3.605551275463989 0.0 42.37924020083418 64.89992295835181 35.90264614203248 22.47220505424423 62.36184731067546 60.41522986797286 33.24154027718932 21.18962010041709 43.41658669218482 42.37924020083418 0.0 68.11754546370561 22.561028345356956 19.924858845171276 75.7429864739964 29.154759474226502 84.43340571124678 88.05112151472007 68.5054742338158 64.89992295835181 68.11754546370561 0.0 46.010868281309364 63.788713735268246 55.226805085936306 39.20459156782532 42.80186911806539 42.04759208325728 38.600518131237564 35.90264614203248 22.561028345356956 46.010868281309364 0.0 21.2602916254693 42.44997055358225 48.05205510693585 21.633307652783937 28.635642126552707 23.53720459187964 22.47220505424423 19.924858845171276 63.788713735268246 21.2602916254693 0.0

rob_x  0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
rob_y  0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
rob_vel  1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
rob_abi  0.03529120307448868 0.046565104740524416 0.04816743791642031 0.030981096894700688 0.04128195154212071 0.022832104264178435 0.0329275493647719 0.040165207942274135 0.028243530492597833 0.03119689567067628 0.04278400789692338 0.026331039964070657 0.047669993330645616 0.024226083060698223 0.02668913065049963 0.03843184285032045 0.0269021337571737 0.04519874963518043 0.030764849105734356 0.023817311914653676

task_x  85.0 54.0 56.0 32.0 67.0 65.0 25.0 29.0 30.0 44.0
task_y  43.0 79.0 14.0 6.0 37.0 40.0 26.0 94.0 48.0 32.0
task_rate  0.07613887563381364 0.07993701267812617 0.07316721525195419 0.05421589577817724 0.07294079858446342 0.05271291975299681 0.07398554723691231 0.058280324362208064 0.05657741109470589 0.06278407076114226
task_init_demand  2.3025850929940455 2.3025850929940455 2.3025850929940455 2.3025850929940455 2.3025850929940455 2.3025850929940455 2.3025850929940455 2.3025850929940455 2.3025850929940455 2.3025850929940455
